id,type,ebox_id,lat,lon,coordinates,zone
AA0000019207,light,AA00000112CD,41.268816,1.730988,"{'lat': 41.268816, 'lon': 1.730988}",south
AA0000019208,light,AA00000112CD,41.268848,1.730979,"{'lat': 41.268848, 'lon': 1.730979}",south
AA0000019209,light,AA00000112CD,41.268008,1.725802,"{'lat': 41.268008, 'lon': 1.725802}",turistic
AA000001920A,light,AA00000112CD,41.267532,1.722185,"{'lat': 41.267532, 'lon': 1.722185}",turistic
AA000001920B,light,AA00000112CD,41.267648,1.721979,"{'lat': 41.267648, 'lon': 1.721979}",turistic
AA000001920C,light,AA00000112CD,41.26778,1.721675,"{'lat': 41.26778, 'lon': 1.721675}",turistic
AA000001920D,light,AA00000112CD,41.267872,1.721379,"{'lat': 41.267872, 'lon': 1.721379}",turistic
AA000001920E,light,AA00000112CD,41.26794,1.721148,"{'lat': 41.26794, 'lon': 1.721148}",turistic
AA000001920F,light,AA00000112CD,41.267632,1.725057,"{'lat': 41.267632, 'lon': 1.725057}",turistic
AA0000019210,light,AA00000112CD,41.26786,1.725584,"{'lat': 41.26786, 'lon': 1.725584}",turistic
AA0000019211,light,AA00000112CD,41.267616,1.72539,"{'lat': 41.267616, 'lon': 1.72539}",turistic
AA0000019212,light,AA00000112CD,41.267404,1.725436,"{'lat': 41.267404, 'lon': 1.725436}",turistic
AA0000019213,light,AA00000112CD,41.26716,1.725477,"{'lat': 41.26716, 'lon': 1.725477}",turistic
AA0000019214,light,AA00000112CD,41.267008,1.725248,"{'lat': 41.267008, 'lon': 1.725248}",turistic
AA0000019215,light,AA00000112CD,41.26692,1.725706,"{'lat': 41.26692, 'lon': 1.725706}",turistic
AA0000019216,light,AA00000112CD,41.266864,1.726002,"{'lat': 41.266864, 'lon': 1.726002}",turistic
AA0000019217,light,AA00000112CD,41.266664,1.726248,"{'lat': 41.266664, 'lon': 1.726248}",turistic
AA0000019218,light,AA00000112CD,41.266436,1.726134,"{'lat': 41.266436, 'lon': 1.726134}",turistic
AA0000019219,light,AA00000112CD,41.26628,1.725894,"{'lat': 41.26628, 'lon': 1.725894}",turistic
AA000001921A,light,AA00000112CD,41.270564,1.723867,"{'lat': 41.270564, 'lon': 1.723867}",turistic
AA000001921B,light,AA00000112CD,41.270464,1.723271,"{'lat': 41.270464, 'lon': 1.723271}",turistic
AA000001921C,light,AA00000112CD,41.270752,1.723395,"{'lat': 41.270752, 'lon': 1.723395}",turistic
AA000001921D,light,AA00000112CD,41.27076,1.723092,"{'lat': 41.27076, 'lon': 1.723092}",turistic
AA000001921E,light,AA00000112CD,41.270712,1.722787,"{'lat': 41.270712, 'lon': 1.722787}",turistic
AA000001921F,light,AA00000112CD,41.270648,1.722381,"{'lat': 41.270648, 'lon': 1.722381}",turistic
AA0000019220,light,AA00000112CD,41.266372,1.725439,"{'lat': 41.266372, 'lon': 1.725439}",turistic
AA0000019222,light,AA0000011290,41.280712,1.723272,"{'lat': 41.280712, 'lon': 1.723272}",industrial
AA0000019223,light,AA000001167D,41.273544,1.727966,"{'lat': 41.273544, 'lon': 1.727966}",south
AA0000019224,light,AA000001167D,41.273792,1.727816,"{'lat': 41.273792, 'lon': 1.727816}",south
AA0000019225,light,AA0000011290,41.28074,1.72331,"{'lat': 41.28074, 'lon': 1.72331}",industrial
AA0000019226,light,AA000001167D,41.272928,1.728675,"{'lat': 41.272928, 'lon': 1.728675}",south
AA0000019227,light,AA0000011290,41.284544,1.723518,"{'lat': 41.284544, 'lon': 1.723518}",industrial
AA0000019228,light,AA0000011290,41.2867,1.723832,"{'lat': 41.2867, 'lon': 1.723832}",industrial
AA0000019229,light,AA000001167D,41.273144,1.73039,"{'lat': 41.273144, 'lon': 1.73039}",south
AA000001922A,light,AA000001167D,41.27318,1.730087,"{'lat': 41.27318, 'lon': 1.730087}",south
AA000001922B,light,AA000001167D,41.273096,1.730745,"{'lat': 41.273096, 'lon': 1.730745}",south
AA000001922C,light,AA000001167D,41.272952,1.73097,"{'lat': 41.272952, 'lon': 1.73097}",south
AA000001922D,light,AA000001167D,41.272572,1.730557,"{'lat': 41.272572, 'lon': 1.730557}",south
AA000001922E,light,AA000001167D,41.272752,1.730773,"{'lat': 41.272752, 'lon': 1.730773}",south
AA000001922F,light,AA000001167D,41.27324,1.729776,"{'lat': 41.27324, 'lon': 1.729776}",south
AA0000019230,light,AA000001167D,41.273352,1.729427,"{'lat': 41.273352, 'lon': 1.729427}",south
AA0000019231,light,AA000001167D,41.273532,1.729296,"{'lat': 41.273532, 'lon': 1.729296}",south
AA0000019232,light,AA000001167D,41.273976,1.729415,"{'lat': 41.273976, 'lon': 1.729415}",south
AA0000019233,light,AA000001167D,41.27424,1.729388,"{'lat': 41.27424, 'lon': 1.729388}",south
AA0000019234,light,AA000001167D,41.273784,1.729296,"{'lat': 41.273784, 'lon': 1.729296}",south
AA0000019235,light,AA000001167D,41.275584,1.729792,"{'lat': 41.275584, 'lon': 1.729792}",south
AA0000019236,light,AA000001167D,41.2754,1.729816,"{'lat': 41.2754, 'lon': 1.729816}",south
AA0000019237,light,AA000001167D,41.275164,1.729726,"{'lat': 41.275164, 'lon': 1.729726}",south
AA0000019238,light,AA000001167D,41.27494,1.729562,"{'lat': 41.27494, 'lon': 1.729562}",south
AA0000019239,light,BB0005190147,41.29,1.724374,"{'lat': 41.29, 'lon': 1.724374}",center_north
AA000001923A,light,AA000001167D,41.274496,1.72935,"{'lat': 41.274496, 'lon': 1.72935}",south
AA000001923B,light,AA0000011276,41.270428,1.735416,"{'lat': 41.270428, 'lon': 1.735416}",south
AA000001923C,light,AA0000011276,41.270484,1.735116,"{'lat': 41.270484, 'lon': 1.735116}",south
AA000001923D,light,AA0000011276,41.270464,1.734751,"{'lat': 41.270464, 'lon': 1.734751}",south
AA000001923E,light,AA0000011276,41.270368,1.734468,"{'lat': 41.270368, 'lon': 1.734468}",south
AA000001923F,light,AA0000011276,41.270272,1.734208,"{'lat': 41.270272, 'lon': 1.734208}",south
AA0000019241,light,AA000001167D,41.271952,1.730182,"{'lat': 41.271952, 'lon': 1.730182}",south
AA0000019242,light,AA000001167D,41.272188,1.730218,"{'lat': 41.272188, 'lon': 1.730218}",south
AA0000019243,light,AA000001167D,41.2724,1.730336,"{'lat': 41.2724, 'lon': 1.730336}",south
AA0000019244,light,AA000001167D,41.271192,1.730127,"{'lat': 41.271192, 'lon': 1.730127}",south
AA0000019245,light,AA000001167D,41.271432,1.730132,"{'lat': 41.271432, 'lon': 1.730132}",south
AA0000019246,light,AA000001167D,41.271664,1.730157,"{'lat': 41.271664, 'lon': 1.730157}",south
AA0000019247,light,AA00000112CD,41.266432,1.725121,"{'lat': 41.266432, 'lon': 1.725121}",turistic
AA0000019248,light,AA00000112CD,41.266488,1.724815,"{'lat': 41.266488, 'lon': 1.724815}",turistic
AA0000019249,light,AA00000112CD,41.26656,1.724488,"{'lat': 41.26656, 'lon': 1.724488}",turistic
AA000001924A,light,AA00000112CD,41.266824,1.723621,"{'lat': 41.266824, 'lon': 1.723621}",turistic
AA000001924B,light,AA00000112CD,41.26694,1.723345,"{'lat': 41.26694, 'lon': 1.723345}",turistic
AA000001924C,light,AA00000112CD,41.267072,1.723042,"{'lat': 41.267072, 'lon': 1.723042}",turistic
AA000001924D,light,AA000001128F,41.286704,1.725356,"{'lat': 41.286704, 'lon': 1.725356}",industrial
AA000001924E,light,AA00000112CD,41.267204,1.722785,"{'lat': 41.267204, 'lon': 1.722785}",turistic
AA000001924F,light,AA00000112CD,41.267364,1.722492,"{'lat': 41.267364, 'lon': 1.722492}",turistic
AA0000019251,light,AA00000112CD,41.26672,1.723913,"{'lat': 41.26672, 'lon': 1.723913}",turistic
AA0000019252,light,AA000001128F,41.2862,1.722019,"{'lat': 41.2862, 'lon': 1.722019}",center
AA0000019253,light,AA000001167D,41.272808,1.728929,"{'lat': 41.272808, 'lon': 1.728929}",south
AA0000019254,light,AA000001167D,41.273136,1.728732,"{'lat': 41.273136, 'lon': 1.728732}",south
AA0000019255,light,AA000001167D,41.273392,1.728696,"{'lat': 41.273392, 'lon': 1.728696}",south
AA0000019256,light,AA000001167D,41.274128,1.72881,"{'lat': 41.274128, 'lon': 1.72881}",south
AA0000019257,light,AA000001167D,41.273904,1.7287,"{'lat': 41.273904, 'lon': 1.7287}",south
AA0000019258,light,AA000001167D,41.273664,1.728668,"{'lat': 41.273664, 'lon': 1.728668}",south
AA0000019259,light,AA00000112CD,41.27004,1.722385,"{'lat': 41.27004, 'lon': 1.722385}",turistic
AA000001925A,light,AA00000112CB,41.282504,1.74832,"{'lat': 41.282504, 'lon': 1.74832}",east
AA000001925B,light,AA00000112CD,41.270992,1.721447,"{'lat': 41.270992, 'lon': 1.721447}",turistic
AA000001925C,light,AA0000011681,41.273524,1.727008,"{'lat': 41.273524, 'lon': 1.727008}",south
AA000001925D,light,AA000001167D,41.273608,1.730137,"{'lat': 41.273608, 'lon': 1.730137}",south
AA000001925E,light,AA000001167D,41.274688,1.730372,"{'lat': 41.274688, 'lon': 1.730372}",south
AA000001925F,light,AA000001167D,41.274928,1.730492,"{'lat': 41.274928, 'lon': 1.730492}",south
AA0000019260,light,AA000001167D,41.27446,1.730211,"{'lat': 41.27446, 'lon': 1.730211}",south
AA0000019261,light,AA000001167D,41.270384,1.731513,"{'lat': 41.270384, 'lon': 1.731513}",south
AA0000019262,light,AA000001167D,41.2704,1.731249,"{'lat': 41.2704, 'lon': 1.731249}",south
AA0000019263,light,AA000001167D,41.270472,1.730936,"{'lat': 41.270472, 'lon': 1.730936}",south
AA0000019264,light,AA000001167D,41.270972,1.730243,"{'lat': 41.270972, 'lon': 1.730243}",south
AA0000019265,light,AA000001167D,41.270788,1.730398,"{'lat': 41.270788, 'lon': 1.730398}",south
AA0000019266,light,AA000001167D,41.270588,1.730651,"{'lat': 41.270588, 'lon': 1.730651}",south
AA0000019267,light,AA000000D44C,41.278448,1.724158,"{'lat': 41.278448, 'lon': 1.724158}",industrial
AA0000019268,light,AA000001167D,41.27504,1.729318,"{'lat': 41.27504, 'lon': 1.729318}",south
AA0000019269,light,AA000001167D,41.270428,1.73184,"{'lat': 41.270428, 'lon': 1.73184}",south
AA000001926A,light,AA000001167D,41.275832,1.7298,"{'lat': 41.275832, 'lon': 1.7298}",south
AA000001926B,light,AA000001167D,41.276072,1.729583,"{'lat': 41.276072, 'lon': 1.729583}",south
AA000001926C,light,AA000001167D,41.2752,1.73037,"{'lat': 41.2752, 'lon': 1.73037}",south
AA000001926D,light,AA000001167D,41.275424,1.730196,"{'lat': 41.275424, 'lon': 1.730196}",south
AA000001926E,light,AA000001167D,41.275632,1.730006,"{'lat': 41.275632, 'lon': 1.730006}",south
AA000001926F,light,AA000001167D,41.27386,1.730145,"{'lat': 41.27386, 'lon': 1.730145}",south
AA0000019270,light,AA000001167D,41.274156,1.730129,"{'lat': 41.274156, 'lon': 1.730129}",south
AA0000019271,light,AA000001167D,41.271912,1.729099,"{'lat': 41.271912, 'lon': 1.729099}",south
AA0000019272,light,AA000001167D,41.270364,1.729461,"{'lat': 41.270364, 'lon': 1.729461}",south
AA0000019273,light,AA000001167D,41.27048,1.729644,"{'lat': 41.27048, 'lon': 1.729644}",south
AA0000019274,light,AA000001167D,41.27078,1.729562,"{'lat': 41.27078, 'lon': 1.729562}",south
AA0000019275,light,AA000001167D,41.27124,1.729324,"{'lat': 41.27124, 'lon': 1.729324}",south
AA0000019276,light,AA000001167D,41.270992,1.729416,"{'lat': 41.270992, 'lon': 1.729416}",south
AA0000019277,light,AA0000011277,41.28108,1.721798,"{'lat': 41.28108, 'lon': 1.721798}",center_south
AA0000019278,light,AA000001167D,41.274604,1.729025,"{'lat': 41.274604, 'lon': 1.729025}",south
AA0000019279,light,AA000001167D,41.274376,1.728923,"{'lat': 41.274376, 'lon': 1.728923}",south
AA000001927A,light,AA000001167D,41.275436,1.729622,"{'lat': 41.275436, 'lon': 1.729622}",south
AA000001927B,light,AA000001167D,41.272616,1.728607,"{'lat': 41.272616, 'lon': 1.728607}",south
AA000001927C,light,AA000001167D,41.273292,1.72814,"{'lat': 41.273292, 'lon': 1.72814}",south
AA000001927D,light,AA000001167D,41.273048,1.728306,"{'lat': 41.273048, 'lon': 1.728306}",south
AA000001927E,light,AA000001167D,41.27282,1.728464,"{'lat': 41.27282, 'lon': 1.728464}",south
AA000001927F,light,AA000001167D,41.271736,1.729261,"{'lat': 41.271736, 'lon': 1.729261}",south
AA0000019280,light,AA000001167D,41.271496,1.729312,"{'lat': 41.271496, 'lon': 1.729312}",south
AA0000019281,light,AA000001167D,41.27212,1.729285,"{'lat': 41.27212, 'lon': 1.729285}",south
AA0000019282,light,AA000001167D,41.272724,1.729247,"{'lat': 41.272724, 'lon': 1.729247}",south
AA0000019283,light,AA000001167D,41.272604,1.729555,"{'lat': 41.272604, 'lon': 1.729555}",south
AA0000019284,light,AA000001167D,41.272392,1.729472,"{'lat': 41.272392, 'lon': 1.729472}",south
AA00000192A6,light,AA0000011277,41.282984,1.721109,"{'lat': 41.282984, 'lon': 1.721109}",center
AA00000192DB,light,BB0005190121,41.267852,1.709817,"{'lat': 41.267852, 'lon': 1.709817}",south_west
AA00000192DC,light,BB0005190121,41.267676,1.709506,"{'lat': 41.267676, 'lon': 1.709506}",south_west
AA00000192DD,light,BB0005190123,41.268536,1.707459,"{'lat': 41.268536, 'lon': 1.707459}",south_west
AA00000192DE,light,BB0005190123,41.268324,1.707215,"{'lat': 41.268324, 'lon': 1.707215}",south_west
AA00000192DF,light,BB0005190123,41.268156,1.706842,"{'lat': 41.268156, 'lon': 1.706842}",south_west
AA00000192E0,light,BB0005190123,41.270424,1.703725,"{'lat': 41.270424, 'lon': 1.703725}",south_west
AA00000192E1,light,AA0000011290,41.28202,1.723738,"{'lat': 41.28202, 'lon': 1.723738}",industrial
AA00000192E3,light,BB0005190123,41.27026,1.705809,"{'lat': 41.27026, 'lon': 1.705809}",south_west
AA00000192E4,light,AA0000011277,41.282856,1.722377,"{'lat': 41.282856, 'lon': 1.722377}",center
AA00000192E5,light,BB0005190123,41.270516,1.705744,"{'lat': 41.270516, 'lon': 1.705744}",south_west
AA0000019303,light,BB0005190123,41.269996,1.701132,"{'lat': 41.269996, 'lon': 1.701132}",south_west
AA0000019304,light,BB0005190123,41.270084,1.700798,"{'lat': 41.270084, 'lon': 1.700798}",south_west
AA0000019305,light,BB0005190123,41.27002,1.700585,"{'lat': 41.27002, 'lon': 1.700585}",south_west
AA0000019306,light,BB0005190123,41.269832,1.701733,"{'lat': 41.269832, 'lon': 1.701733}",south_west
AA0000019307,light,BB0005190123,41.26972,1.702102,"{'lat': 41.26972, 'lon': 1.702102}",south_west
AA0000019308,light,BB0005190123,41.269632,1.70244,"{'lat': 41.269632, 'lon': 1.70244}",south_west
AA000001931D,light,BB0005190123,41.268824,1.703008,"{'lat': 41.268824, 'lon': 1.703008}",south_west
AA000001931E,light,BB0005190123,41.268928,1.702799,"{'lat': 41.268928, 'lon': 1.702799}",south_west
AA000001931F,light,BB0005190123,41.269056,1.702567,"{'lat': 41.269056, 'lon': 1.702567}",south_west
AA0000019320,light,BB0005190123,41.269136,1.702206,"{'lat': 41.269136, 'lon': 1.702206}",south_west
AA0000019325,light,AA000001167D,41.275296,1.729484,"{'lat': 41.275296, 'lon': 1.729484}",south
AA0000019326,light,BB0005190123,41.270588,1.701511,"{'lat': 41.270588, 'lon': 1.701511}",south_west
AA0000019329,light,AA000001128F,41.287196,1.722387,"{'lat': 41.287196, 'lon': 1.722387}",center
AA000001932D,light,BB0005190123,41.269488,1.703741,"{'lat': 41.269488, 'lon': 1.703741}",south_west
AA000001932E,light,BB0005190123,41.269656,1.704046,"{'lat': 41.269656, 'lon': 1.704046}",south_west
AA000001932F,light,BB0005190123,41.268736,1.703431,"{'lat': 41.268736, 'lon': 1.703431}",south_west
AA0000019330,light,BB0005190123,41.26956,1.702869,"{'lat': 41.26956, 'lon': 1.702869}",south_west
AA0000019331,light,BB0005190123,41.269548,1.703183,"{'lat': 41.269548, 'lon': 1.703183}",south_west
AA0000019332,light,BB0005190123,41.26954,1.703506,"{'lat': 41.26954, 'lon': 1.703506}",south_west
AA000001934F,light,AA0000011681,41.274392,1.726041,"{'lat': 41.274392, 'lon': 1.726041}",south
AA0000019350,light,AA0000011681,41.274432,1.725542,"{'lat': 41.274432, 'lon': 1.725542}",south
AA0000019351,light,AA0000011681,41.274548,1.72451,"{'lat': 41.274548, 'lon': 1.72451}",south
AA0000019352,light,AA0000011681,41.274888,1.724381,"{'lat': 41.274888, 'lon': 1.724381}",south
AA0000019353,light,AA0000011681,41.274988,1.725013,"{'lat': 41.274988, 'lon': 1.725013}",south
AA0000019354,light,AA0000011681,41.274904,1.724682,"{'lat': 41.274904, 'lon': 1.724682}",south
AA0000019355,light,AA0000011681,41.274744,1.724241,"{'lat': 41.274744, 'lon': 1.724241}",south
AA0000019356,light,AA0000011681,41.274484,1.724918,"{'lat': 41.274484, 'lon': 1.724918}",south
AA0000019357,light,AA0000011681,41.276508,1.72497,"{'lat': 41.276508, 'lon': 1.72497}",south
AA0000019358,light,AA0000011681,41.277056,1.724827,"{'lat': 41.277056, 'lon': 1.724827}",south
AA0000019359,light,AA0000011681,41.276072,1.72529,"{'lat': 41.276072, 'lon': 1.72529}",south
AA000001935A,light,AA0000011681,41.276792,1.724953,"{'lat': 41.276792, 'lon': 1.724953}",south
AA000001935B,light,AA0000011681,41.276348,1.725167,"{'lat': 41.276348, 'lon': 1.725167}",south
AA000001935C,light,AA0000011681,41.275156,1.725307,"{'lat': 41.275156, 'lon': 1.725307}",south
AA000001935D,light,AA0000011681,41.27748,1.724604,"{'lat': 41.27748, 'lon': 1.724604}",south
AA000001935E,light,AA0000011681,41.274912,1.723997,"{'lat': 41.274912, 'lon': 1.723997}",south
AA000001935F,light,AA0000011681,41.274916,1.723279,"{'lat': 41.274916, 'lon': 1.723279}",south
AA0000019360,light,AA0000011681,41.274936,1.723621,"{'lat': 41.274936, 'lon': 1.723621}",south
AA0000019361,light,AA0000011681,41.277664,1.724533,"{'lat': 41.277664, 'lon': 1.724533}",south
AA0000019362,light,AA0000011681,41.277268,1.724721,"{'lat': 41.277268, 'lon': 1.724721}",south
AA0000019363,light,AA0000011681,41.274824,1.722616,"{'lat': 41.274824, 'lon': 1.722616}",south
AA0000019364,light,AA0000011681,41.274636,1.722068,"{'lat': 41.274636, 'lon': 1.722068}",south
AA0000019365,light,AA000001128F,41.286768,1.723312,"{'lat': 41.286768, 'lon': 1.723312}",industrial
AA0000019366,light,AA0000011681,41.274684,1.72171,"{'lat': 41.274684, 'lon': 1.72171}",south
AA0000019367,light,AA0000011681,41.274776,1.722273,"{'lat': 41.274776, 'lon': 1.722273}",south
AA0000019368,light,AA0000011681,41.274876,1.722947,"{'lat': 41.274876, 'lon': 1.722947}",south
AA0000019369,light,AA0000011681,41.27456,1.720756,"{'lat': 41.27456, 'lon': 1.720756}",south
AA000001936A,light,AA0000011681,41.275672,1.72489,"{'lat': 41.275672, 'lon': 1.72489}",south
AA000001936B,light,AA0000011681,41.275644,1.724254,"{'lat': 41.275644, 'lon': 1.724254}",south
AA000001936C,light,AA0000011681,41.275656,1.724551,"{'lat': 41.275656, 'lon': 1.724551}",south
AA000001936D,light,AA0000011681,41.275744,1.725233,"{'lat': 41.275744, 'lon': 1.725233}",south
AA000001936E,light,AA0000011681,41.274604,1.721018,"{'lat': 41.274604, 'lon': 1.721018}",south
AA000001936F,light,AA0000011681,41.276336,1.724316,"{'lat': 41.276336, 'lon': 1.724316}",south
AA0000019370,light,AA0000011681,41.274172,1.726237,"{'lat': 41.274172, 'lon': 1.726237}",south
AA0000019371,light,AA0000011681,41.27374,1.725958,"{'lat': 41.27374, 'lon': 1.725958}",south
AA0000019372,light,AA0000011681,41.273956,1.726096,"{'lat': 41.273956, 'lon': 1.726096}",south
AA0000019373,light,AA0000011681,41.276416,1.724616,"{'lat': 41.276416, 'lon': 1.724616}",south
AA0000019374,light,AA0000011681,41.275624,1.723906,"{'lat': 41.275624, 'lon': 1.723906}",south
AA0000019375,light,AA0000011681,41.272796,1.725405,"{'lat': 41.272796, 'lon': 1.725405}",south
AA0000019376,light,AA0000011681,41.27234,1.725756,"{'lat': 41.27234, 'lon': 1.725756}",south
AA0000019377,light,AA0000011681,41.27328,1.725669,"{'lat': 41.27328, 'lon': 1.725669}",south
AA0000019378,light,AA0000011681,41.27256,1.725447,"{'lat': 41.27256, 'lon': 1.725447}",south
AA0000019379,light,AA0000011681,41.273048,1.725498,"{'lat': 41.273048, 'lon': 1.725498}",south
AA000001937A,light,AA0000011681,41.273528,1.725819,"{'lat': 41.273528, 'lon': 1.725819}",south
AA000001937B,light,AA0000011681,41.271936,1.726234,"{'lat': 41.271936, 'lon': 1.726234}",turistic
AA000001937C,light,AA0000011681,41.271464,1.726214,"{'lat': 41.271464, 'lon': 1.726214}",turistic
AA000001937D,light,AA0000011681,41.271048,1.72634,"{'lat': 41.271048, 'lon': 1.72634}",turistic
AA000001937E,light,AA0000011681,41.27122,1.726197,"{'lat': 41.27122, 'lon': 1.726197}",turistic
AA000001937F,light,AA0000011681,41.271688,1.726235,"{'lat': 41.271688, 'lon': 1.726235}",turistic
AA0000019380,light,AA0000011681,41.272152,1.726032,"{'lat': 41.272152, 'lon': 1.726032}",turistic
AA0000019381,light,AA0000011681,41.275324,1.726909,"{'lat': 41.275324, 'lon': 1.726909}",south
AA0000019382,light,AA0000011681,41.275088,1.727128,"{'lat': 41.275088, 'lon': 1.727128}",south
AA0000019383,light,AA0000011681,41.27426,1.726947,"{'lat': 41.27426, 'lon': 1.726947}",south
AA0000019384,light,AA0000011681,41.273988,1.726946,"{'lat': 41.273988, 'lon': 1.726946}",south
AA0000019385,light,AA0000011681,41.275544,1.726312,"{'lat': 41.275544, 'lon': 1.726312}",south
AA0000019386,light,AA0000011681,41.275416,1.725673,"{'lat': 41.275416, 'lon': 1.725673}",south
AA0000019387,light,AA000001128F,41.286672,1.723218,"{'lat': 41.286672, 'lon': 1.723218}",industrial
AA0000019388,light,AA0000011681,41.27548,1.725474,"{'lat': 41.27548, 'lon': 1.725474}",south
AA0000019389,light,AA0000011681,41.275552,1.725999,"{'lat': 41.275552, 'lon': 1.725999}",south
AA000001938A,light,AA0000011681,41.275468,1.726622,"{'lat': 41.275468, 'lon': 1.726622}",south
AA000001938B,light,AA0000011681,41.27616,1.725384,"{'lat': 41.27616, 'lon': 1.725384}",south
AA000001938C,light,AA0000011681,41.27676,1.725089,"{'lat': 41.27676, 'lon': 1.725089}",south
AA000001938D,light,AA0000011681,41.277368,1.724811,"{'lat': 41.277368, 'lon': 1.724811}",south
AA000001938E,light,AA0000011681,41.27698,1.724988,"{'lat': 41.27698, 'lon': 1.724988}",south
AA000001938F,light,AA0000011681,41.276428,1.725247,"{'lat': 41.276428, 'lon': 1.725247}",south
